Source,Target,Weight
sleepy smoker,oak smoked vodka,1.01442
sleepy smoker,manzanilla sherry,1.52163
sleepy smoker,orange curaçao liqueur,0.33814
colleen bawn,egg,1.5
colleen bawn,straight rye whiskey,0.760815
colleen bawn,yellow chartreuse liqueur,0.760815
colleen bawn,bénédictine d.o.m.,0.760815
colleen bawn,sugar syrup,0.16907
eight foot fizz,ketel one vodka,2.02884
eight foot fizz,*special ingredient no.1,2.02884
eight foot fizz,*special ingredient no.2,1.01442
eight foot fizz,kiwi fruit puree,1.01442
eight foot fizz,single cream / half-and-half,1.01442
eight foot fizz,pasteurised egg white,1.01442
eight foot fizz,thomas henry soda water,1
instaspam,avallen calvados,2.02884
instaspam,cranberry & morello cherry puree,1.01442
instaspam,*special ingredient no.1,1.01442
patrón city lights,patrón reposado tequila,1.18349
patrón city lights,ginseng aperitif,0.50721
patrón city lights,pear juice,1.01442
patrón city lights,lime juice,0.50721
patrón city lights,passion fruit syrup,0.50721
patrón city lights,peychaud's or other creole-style bitters,0.5
patrón city lights,thomas henry soda water,1
patrón señor sling,patrón silver blanco tequila,1.35256
patrón señor sling,cherry heering cherry brandy liqueur,0.33814
patrón señor sling,lime juice,0.84535
patrón señor sling,pineapple sugar syrup,0.67628
patrón señor sling,angostura aromatic bitters,0.5
patrón señor sling,bob's chocolate bitters,0.5
patrón señor sling,pasteurised egg white,0.67628
patrón señor sling,thomas henry soda water,1
patrónomy,patrón silver blanco tequila,0.84535
patrónomy,suze gentian liqueur,0.84535
patrónomy,grapefruit juice,2.53605
patrónomy,*special ingredient no.1,0.1875
patrón yellow submarine,patrón silver blanco tequila,1.35256
patrón yellow submarine,*special ingredient no.1,1.18349
patrón yellow submarine,lime juice,0.67628
patrón yellow submarine,*special ingredient no.2,0.50721
patrón yellow submarine,sugar syrup,0.50721
patrón yellow submarine,*special ingredient no.3,0.25
mercado roma,patrón silver blanco tequila,1.6907
mercado roma,grapefruit juice,1.01442
mercado roma,*special ingredient no.1,0.67628
mercado roma,*special ingredient no.2,0.5
mercado roma,angostura aromatic bitters,0.25
hotel georgia cocktail,rutte dry gin,1.85977
hotel georgia cocktail,giffard orgeat syrup,0.422675
hotel georgia cocktail,lemon juice,0.67628
hotel georgia cocktail,orange flower/blossom water,0.375
hotel georgia cocktail,pasteurised egg white,0.67628
rabo-de-galo,novo fogo silver cachaça,1.6907
rabo-de-galo,martini rosso sweet vermouth,0.50721
rabo-de-galo,cynar or other carciofo amaro,0.50721
rabo-de-galo,hopped grapefruit bitters,0.25
venceremos,bacardi carta blanca light rum,1.52163
venceremos,coconut rum liqueur,0.50721
venceremos,pineapple juice,0.84535
venceremos,cucumber juice - use juice extractor english cucumber,0.50721
venceremos,lime juice,0.16907
venceremos,sesame oil,0.25
cipango,bacardi gold rum,1.85977
cipango,lime juice,1.01442
cipango,jasmine tea sugar syrup,0.67628
cipango,italian red bitter liqueur,0.253605
cipango,pasteurised egg white,0.50721
carta switchel,bacardi carta blanca light rum,1.01442
carta switchel,havana club 3 year old rum,1.01442
carta switchel,grapefruit juice,1.01442
carta switchel,sugar syrup,0.50721
carta switchel,fernet liqueur,0.16907
carta switchel,apple cider vinegar,0.16907
patriota,bacardi carta blanca light rum,1.52163
patriota,fernet liqueur,0.33814
patriota,chocolate cream liqueur,0.33814
patriota,espresso coffee,0.84535
patriota,white caster sugar,1
the haole,bacardi carta blanca light rum,1.52163
the haole,martini bianco vermouth,0.33814
the haole,pineapple sugar syrup,0.50721
the haole,lemon juice,0.67628
the haole,thomas henry ginger ale,3.04326
welcome home,bacardi carta blanca light rum,2.02884
welcome home,beetroot juice,0.253605
welcome home,lime juice,0.33814
welcome home,sugar syrup,0.50721
welcome home,coconut sugar syrup,0.16907
the milkman,bacardi carta blanca light rum,1.52163
the milkman,*special ingredient no.1,0.84535
the milkman,lime juice,0.50721
the milkman,pineapple juice,0.33814
el murciélago,bacardi carta blanca light rum,2.02884
el murciélago,giffard orgeat syrup,0.33814
el murciélago,lime juice,0.50721
el murciélago,thomas henry ginger beer,1.6907
el murciélago,bacardi carta negra superior,0.33814
simple truth,bacardi carta blanca light rum,2.02884
simple truth,pineapple juice,23.9
simple truth,honey sugar syrup,0.50721
simple truth,grapefruit juice,0.50721
simple truth,italian red bitter liqueur,0.33814
simple truth,sage leaves,0.3
hwachae,bacardi carta blanca light rum,2.02884
hwachae,maple syrup,0.50721
hwachae,watermelon,1.5
hwachae,pineapple,1.5
hwachae,lemon juice,0.253605
hwachae,budweiser budvar,1.52163
el magico,bacardi carta blanca light rum,1.6907
el magico,*special ingredient no.1,0.84535
el magico,lime juice,0.84535
el magico,soy milk,1.18349
genesis,bacardi gold rum,1.35256
genesis,de kuyper apricot brandy liqueur,0.33814
genesis,*special ingredient no.1,0.33814
genesis,lime juice,0.67628
el tindero,budweiser budvar,1.01442
el tindero,bacardi gold rum,1.6907
el tindero,muscovado sugar syrup,0.33814
el tindero,apple cider vinegar,0.16907
el tindero,angostura aromatic bitters,1
carousel,bacardi gold rum,1.6907
carousel,*special ingredient no.1,1.01442
carousel,pedro ximénez sherry,0.33814
carousel,giffard banane du brésil liqueur,0.16907
carousel,lemon juice,1.01442
carousel,salt,0.0167
te anaka,bacardi carta blanca light rum,1.52163
te anaka,honey water,1.01442
te anaka,fino sherry,0.50721
te anaka,lemon juice,0.50721
te anaka,pasteurised egg white,0.50721
companion,black pepper,0.0167
companion,bacardi carta blanca light rum,1.6907
companion,martini extra dry vermouth,0.33814
companion,pear purée,1
companion,honey,0.50721
companion,lemon juice,0.67628
the guest,bacardi carta blanca light rum,1.6907
the guest,*special ingredient no.1,0.50721
the guest,dark chocolate liqueur,0.253605
the guest,angostura aromatic bitters,0.5
la palma,bacardi carta blanca light rum,2.02884
la palma,prosecco sparkling wine,1.52163
la palma,lime juice,0.253605
la palma,coconut sugar syrup,0.33814
la palma,angostura aromatic bitters,0.5
hemingway breakfast,la fée parisienne absinthe,0.084535
hemingway breakfast,bacardi carta blanca light rum,1.6907
hemingway breakfast,lime juice,0.67628
hemingway breakfast,difford's falernum liqueur,0.33814
hemingway breakfast,orange marmalade,0.25
hemingway breakfast,angostura aromatic bitters,0.75
kawahori,*special ingredient no.1,0.5
kawahori,bacardi carta blanca light rum,1.35256
kawahori,akashi-tai shiraume ginjo umeshu,0.33814
kawahori,giffard grenadine syrup,1
kawahori,lemon juice,0.33814
el especialista,bacardi carta blanca light rum,2.02884
el especialista,fino sherry,0.67628
el especialista,lime juice,1.01442
el especialista,white caster sugar,1.5
el especialista,angostura aromatic bitters,0.5
el especialista,salt,0.0167
el camello loco,bacardi carta blanca light rum,1.52163
el camello loco,martini rosso sweet vermouth,1.01442
el camello loco,lime juice,1.01442
el camello loco,sugar syrup,0.33814
el camello loco,budweiser budvar,3.04326
rumbera,bacardi carta blanca light rum,1.6907
rumbera,lemon juice,0.84535
rumbera,pomegranate juice,0.67628
rumbera,giffard orgeat syrup,0.50721
rumbera,pasteurised egg white,0.16907
amado,bacardi carta blanca light rum,2.02884
amado,lime juice,0.67628
amado,rose sugar syrup,0.50721
amado,pasteurised egg white,0.67628
amado,angostura aromatic bitters,0.25
el viajero,bacardi carta blanca light rum,1.52163
el viajero,pedro ximénez sherry,0.33814
el viajero,lime juice,0.16907
el viajero,sugar syrup,0.25
el viajero,bob's chocolate bitters,0.0625
reborn padre blanco,bacardi carta blanca light rum,2.02884
reborn padre blanco,*special ingredient no.1,1.52163
reborn padre blanco,lime juice,1.01442
reborn padre blanco,pasteurised egg white,0.33814
reborn padre blanco,budweiser budvar,0.84535
reborn padre blanco,salt,0.0167
thimisis,bacardi carta blanca light rum,1.6907
thimisis,bigallet thym,0.50721
thimisis,honey water,0.50721
thimisis,lime juice,0.67628
thimisis,bob's lavender bitters,0.5
curtain call,basil leaves,0.3
curtain call,bacardi carta blanca light rum,1.35256
curtain call,lemon juice,0.67628
curtain call,sugar syrup,0.50721
curtain call,italian red bitter liqueur,0.33814
curtain call,brut champagne,1.01442
the epicurean,bacardi carta blanca light rum,1.6907
the epicurean,la fée parisienne absinthe,1
the epicurean,luxardo maraschino liqueur,0.5
the epicurean,lime juice,0.50721
the epicurean,white caster sugar,1
the epicurean,basil leaves,0.8
miamor,bacardi gold rum,1.6907
miamor,martini rosato,0.67628
miamor,de kuyper apricot brandy liqueur,0.084535
miamor,muscovado sugar syrup,0.16907
miamor,orange bitters by angostura,0.5
el puente,black olives,2
el puente,basil leaves,0.3
el puente,bacardi carta blanca light rum,1.6907
el puente,*special ingredient no.1,1.01442
el puente,lemon juice,0.33814
elixir fizz,bacardi carta blanca light rum,1.52163
elixir fizz,rioja crianza red wine,0.760815
elixir fizz,*special ingredient no.1,0.760815
elixir fizz,lemon juice,0.50721
elixir fizz,prosecco sparkling wine,2.02884
black gold,bacardi gold rum,1.52163
black gold,bénédictine d.o.m.,0.67628
black gold,lime juice,0.67628
black gold,ginseng aperitif,0.33814
black gold,black truffle honey,0.5
el ritmo,bacardi carta blanca light rum,1.6907
el ritmo,cynar or other carciofo amaro,0.33814
el ritmo,pineapple juice,1.01442
el ritmo,lime juice,0.50721
el ritmo,cream of coconut,0.50721
anything else,bacardi carta blanca light rum,1.6907
anything else,italian red bitter liqueur,0.33814
anything else,lemon juice,0.50721
anything else,honey syrup,0.50721
anything else,india pale ale,1.01442
bittersweet victory,bacardi carta blanca light rum,2.02884
bittersweet victory,martini riserva speciale bitter,0.33814
bittersweet victory,maple syrup,0.50721
bittersweet victory,lime juice,0.50721
the seventh art,popcorn,4
the seventh art,bacardi carta blanca light rum,1.6907
the seventh art,yellow chartreuse liqueur,0.33814
the seventh art,lemon juice,0.67628
the seventh art,sugar syrup,0.253605
visionario,bacardi gold rum,1.52163
visionario,martini rosso sweet vermouth,1.01442
visionario,martini riserva speciale bitter,0.50721
visionario,chocolate,0.253605
young cuban,bacardi carta blanca light rum,1.6907
young cuban,lemon juice,0.67628
young cuban,giffard orgeat syrup,0.50721
young cuban,fino sherry,0.33814
young cuban,fresh dill,0.4
the knight cup,bacardi carta blanca light rum,1.52163
the knight cup,cynar or other carciofo amaro,0.67628
the knight cup,pomegranate liqueur,0.33814
the knight cup,sugar syrup,0.16907
med mex cocktail,del maguey vida mezcal,1.01442
med mex cocktail,patrón silver blanco tequila,1.01442
med mex cocktail,three cents aegean tonic water,1
pink americano,martini rosso sweet vermouth,1.01442
pink americano,italian red bitter liqueur,1.01442
pink americano,thomas henry pink grapefruit soda,1
father’s advice,bacardi gold rum,1.52163
father’s advice,punt e mes or other full-bodied vermouth,0.50721
father’s advice,cardamaro amaro,0.50721
father’s advice,amontillado sherry,0.50721
father’s advice,giffard banane du brésil liqueur,0.253605
el vestido,bacardi carta blanca light rum,1.52163
el vestido,fino sherry,0.253605
el vestido,*special ingredient no.1,0.760815
el vestido,lime juice,0.760815
el vestido,pasteurised egg white,0.50721
el vestido,mint leaves,0.8
pepin cocktail,bacardi gold rum,2.02884
pepin cocktail,maple syrup,0.67628
pepin cocktail,lime juice,0.67628
victoria indomable,bacardi carta blanca light rum,2.53605
victoria indomable,*special ingredient no.1,0.67628
victoria indomable,orange marmalade,0.67628
victoria indomable,lime juice,0.84535
the lennox,bacardi gold rum,2.02884
the lennox,pedro ximénez sherry,0.50721
the lennox,*special ingredient no.1,0.50721
the lennox,lemon juice,0.50721
the lennox,pimento bitters,0.5
the lennox,pasteurised egg white,0.50721
sugar man,bacardi carta blanca light rum,1.52163
sugar man,lime juice,0.50721
sugar man,ginger sugar syrup,0.50721
sugar man,la fée parisienne absinthe,0.75
sugar man,thomas henry ginger beer,1.52163
family pearl,pineapple,1.5
family pearl,allspice jamaica pepper,0.25
family pearl,bacardi carta blanca light rum,2.02884
family pearl,lime juice,0.33814
family pearl,giffard salted caramel syrup,0.50721
maestro smash,lime,0.75
maestro smash,basil leaves,0.7
maestro smash,bacardi gold rum,1.52163
maestro smash,luxardo maraschino liqueur,0.50721
maestro smash,muscovado sugar syrup,0.33814
turning leaves,oregano leaves,1.5
turning leaves,cucumber,0.5
turning leaves,bacardi carta blanca light rum,1.6907
turning leaves,lemon juice,0.67628
turning leaves,st-germain elderflower liqueur,0.33814
turning leaves,sugar syrup,0.50721
lachlan's antiscorbutic,rutte celery dry gin,1.52163
lachlan's antiscorbutic,giffard creme de framboise,0.253605
lachlan's antiscorbutic,lime juice,0.50721
lachlan's antiscorbutic,sugar syrup,0.253605
lachlan's antiscorbutic,pickled cucumber/gherkin brine/vinegar,0.084535
sweet manhattan (batched recipe),bourbon whiskey,10.1442
sweet manhattan (batched recipe),straight rye whiskey,10.1442
sweet manhattan (batched recipe),martini rosso sweet vermouth,10.1442
sweet manhattan (batched recipe),luxardo maraschino liqueur,0.84535
sweet manhattan (batched recipe),cherry heering cherry brandy liqueur,0.84535
sweet manhattan (batched recipe),angostura aromatic bitters,0.33814
sweet manhattan (batched recipe),peychaud's or other creole-style bitters,0.16907
when the smoke cleared,del maguey vida mezcal,1.52163
when the smoke cleared,bittersweet orange-red aperitivo,0.50721
when the smoke cleared,ginger sugar syrup,0.253605
when the smoke cleared,lime juice,0.760815
when the smoke cleared,pineapple juice,0.760815
when the smoke cleared,difford's saline solution,0.125
pickle whack cocktail,irish whiskey,2.02884
pickle whack cocktail,lemon juice,0.760815
pickle whack cocktail,sugar syrup,0.50721
pickle whack cocktail,pasteurised egg white,0.50721
pickle whack cocktail,*special ingredient no.1,0.0167
picasso sour,barsol mosto verde italia pisco,1.52163
picasso sour,de kuyper triple sec,0.50721
picasso sour,lemon juice,0.84535
picasso sour,pasteurised egg white,0.67628
picasso sour,sugar syrup,0.33814
picasso sour,la fée parisienne absinthe,1
grappa espresso martini,bepi tosolini grappa di moscato,1.35256
grappa espresso martini,espresso coffee,1.01442
grappa espresso martini,coffee liqueur,0.67628
grappa espresso martini,muscovado sugar syrup,0.084535
grappa espresso martini,difford's saline solution,0.125
geisha martini,ketel one vodka,1.52163
geisha martini,sake,1.52163
geisha martini,martini extra dry vermouth,0.253605
geisha martini,japanese blended whisky,0.084535
geisha martini,sugar syrup,0.084535
a dream to be,daddy rack tennessee whiskey,1.6907
a dream to be,st-germain elderflower liqueur,0.50721
a dream to be,savoia americano rosso,0.50721
a dream to be,green chartreuse liqueur,0.75
a dream to be,giffard grenadine syrup,0.16907
friend of jack,*special ingredient no.1,1.01442
friend of jack,*special ingredient no.2,1.01442
friend of jack,*special ingredient no.3,0.16907
friend of jack,blood orange liqueur,0.16907
friend of jack,fernet liqueur,0.5
a modern day jack,daddy rack tennessee whiskey,1.35256
a modern day jack,dutch cacao white crème de cacao,0.33814
a modern day jack,*special ingredient no.1,1.6907
a modern day jack,bob's chocolate bitters,0.5
